fecha,tipo_cambio,moneda
30.07.2020,901.36,Euro
29.07.2020,892.51,Euro
28.07.2020,895.54,Euro
27.07.2020,901.77,Euro
24.07.2020,901.59,Euro
23.07.2020,892.85,Euro
22.07.2020,887.38,Euro
21.07.2020,888.78,Euro
20.07.2020,897.67,Euro
17.07.2020,899.45,Euro
16.07.2020,898.36,Euro
15.07.2020,891.12,Euro
14.07.2020,895.61,Euro
13.07.2020,894.69,Euro
10.07.2020,894.72,Euro
09.07.2020,889.18,Euro
08.07.2020,891.12,Euro
07.07.2020,889.2,Euro
06.07.2020,902.7,Euro
03.07.2020,902.24,Euro
02.07.2020,899.73,Euro
01.07.2020,909.29,Euro
30.06.2020,924.2,Euro
29.06.2020,921.51,Euro
26.06.2020,920.99,Euro
25.06.2020,906.03,Euro
24.06.2020,920.7,Euro
23.06.2020,925.66,Euro
22.06.2020,922.23,Euro
19.06.2020,912.32,Euro
18.06.2020,915.16,Euro
17.06.2020,900.13,Euro
16.06.2020,882.49,Euro
15.06.2020,886.16,Euro
12.06.2020,890.95,Euro
11.06.2020,894.84,Euro
10.06.2020,878.86,Euro
09.06.2020,872.19,Euro
08.06.2020,865.9,Euro
05.06.2020,864.44,Euro
04.06.2020,873.31,Euro
03.06.2020,881.94,Euro
02.06.2020,867.38,Euro
01.06.2020,881.81,Euro
29.05.2020,886.06,Euro
28.05.2020,895.31,Euro
27.05.2020,901.87,Euro
26.05.2020,885.33,Euro
25.05.2020,876.48,Euro
22.05.2020,880.56,Euro
21.05.2020,879.07,Euro
20.05.2020,881.93,Euro
19.05.2020,893.53,Euro
18.05.2020,893.04,Euro
15.05.2020,894.54,Euro
14.05.2020,887.53,Euro
13.05.2020,882.7,Euro
12.05.2020,893.78,Euro
11.05.2020,888.24,Euro
08.05.2020,894.6,Euro
07.05.2020,905.82,Euro
06.05.2020,908.97,Euro
05.05.2020,903.48,Euro
04.05.2020,912.23,Euro
01.05.2020,914.99,Euro
30.04.2020,912.99,Euro
29.04.2020,906.32,Euro
28.04.2020,912.99,Euro
27.04.2020,927.09,Euro
24.04.2020,926.84,Euro
23.04.2020,926.05,Euro
22.04.2020,928.53,Euro
21.04.2020,930.09,Euro
20.04.2020,929.52,Euro
17.04.2020,926.24,Euro
16.04.2020,922.11,Euro
15.04.2020,932.77,Euro
14.04.2020,930.96,Euro
13.04.2020,925.97,Euro
10.04.2020,918.54,Euro
09.04.2020,917.96,Euro
08.04.2020,914.98,Euro
07.04.2020,934.42,Euro
06.04.2020,916.73,Euro
03.04.2020,934.35,Euro
02.04.2020,934.07,Euro
01.04.2020,946.7,Euro
31.03.2020,942.13,Euro
30.03.2020,946.63,Euro
27.03.2020,929.86,Euro
26.03.2020,912.46,Euro
25.03.2020,918.82,Euro
24.03.2020,911.72,Euro
23.03.2020,922.54,Euro
20.03.2020,923,Euro
19.03.2020,921.68,Euro
18.03.2020,947.03,Euro
17.03.2020,932.57,Euro
16.03.2020,952.62,Euro
13.03.2020,930.27,Euro
12.03.2020,948.45,Euro
11.03.2020,946.74,Euro
10.03.2020,939.35,Euro
09.03.2020,959.1,Euro
06.03.2020,932.33,Euro
05.03.2020,926.63,Euro
04.03.2020,912.3,Euro
03.03.2020,907.68,Euro
02.03.2020,903.38,Euro
28.02.2020,900.97,Euro
27.02.2020,894.42,Euro
26.02.2020,882.61,Euro
25.02.2020,883.76,Euro
24.02.2020,875.79,Euro
21.02.2020,869.94,Euro
20.02.2020,869.98,Euro
19.02.2020,859.93,Euro
18.02.2020,859.61,Euro
17.02.2020,859.24,Euro
14.02.2020,856.87,Euro
13.02.2020,860.26,Euro
12.02.2020,859.44,Euro
11.02.2020,863.84,Euro
10.02.2020,865.32,Euro
07.02.2020,865.73,Euro
06.02.2020,859.79,Euro
05.02.2020,853.22,Euro
04.02.2020,862.79,Euro
03.02.2020,869.71,Euro
31.01.2020,886.7,Euro
30.01.2020,878.26,Euro
29.01.2020,871.91,Euro
28.01.2020,865.2,Euro
27.01.2020,867.78,Euro
24.01.2020,855.64,Euro
23.01.2020,857.64,Euro
22.01.2020,854.67,Euro
21.01.2020,857.44,Euro
20.01.2020,853.68,Euro
17.01.2020,857.26,Euro
16.01.2020,863.73,Euro
15.01.2020,863.6,Euro
14.01.2020,856.21,Euro
13.01.2020,861.76,Euro
10.01.2020,859.33,Euro
09.01.2020,852.31,Euro
08.01.2020,841.41,Euro
07.01.2020,857.72,Euro
06.01.2020,865.33,Euro
03.01.2020,852.34,Euro
02.01.2020,836.37,Euro
01.01.2020,842.43,Euro
31.12.2019,842.43,Euro
30.12.2019,842.1,Euro
27.12.2019,835.55,Euro
26.12.2019,827.1,Euro
25.12.2019,833.16,Euro
24.12.2019,829.73,Euro
23.12.2019,833.89,Euro
20.12.2019,837.88,Euro
19.12.2019,837.86,Euro
18.12.2019,834.32,Euro
17.12.2019,842.64,Euro
16.12.2019,847.91,Euro
13.12.2019,849.07,Euro
12.12.2019,854.19,Euro
11.12.2019,856.11,Euro
10.12.2019,864.57,Euro
09.12.2019,854.54,Euro
06.12.2019,857.99,Euro
05.12.2019,867,Euro
04.12.2019,871.65,Euro
03.12.2019,888.67,Euro
02.12.2019,889.93,Euro
29.11.2019,884.64,Euro
28.11.2019,911.16,Euro
27.11.2019,898.32,Euro
26.11.2019,878.47,Euro
25.11.2019,871.51,Euro
22.11.2019,880.58,Euro
21.11.2019,879.09,Euro
20.11.2019,874.83,Euro
19.11.2019,871.32,Euro
18.11.2019,858.51,Euro
15.11.2019,855.6,Euro
14.11.2019,884.02,Euro
13.11.2019,873.49,Euro
12.11.2019,858.38,Euro
11.11.2019,836.78,Euro
08.11.2019,823.2,Euro
07.11.2019,819.04,Euro
06.11.2019,818.17,Euro
05.11.2019,827.78,Euro
04.11.2019,824.27,Euro
01.11.2019,826.88,Euro
31.10.2019,825.77,Euro
30.10.2019,823.2,Euro
29.10.2019,807.92,Euro
28.10.2019,802.44,Euro
25.10.2019,804.65,Euro
24.10.2019,803.63,Euro
23.10.2019,807.44,Euro
22.10.2019,805.16,Euro
21.10.2019,809.04,Euro
18.10.2019,793.21,Euro
17.10.2019,791.22,Euro
16.10.2019,792.94,Euro
15.10.2019,788.66,Euro
14.10.2019,785.67,Euro
11.10.2019,783.27,Euro
10.10.2019,790.62,Euro
09.10.2019,793.28,Euro
08.10.2019,794.43,Euro
07.10.2019,788.23,Euro
04.10.2019,784.1,Euro
03.10.2019,785.21,Euro
02.10.2019,793.56,Euro
01.10.2019,796.64,Euro
30.09.2019,793.7,Euro
27.09.2019,793.91,Euro
26.09.2019,792.65,Euro
25.09.2019,794.86,Euro
24.09.2019,796.62,Euro
23.09.2019,792.23,Euro
20.09.2019,790.34,Euro
19.09.2019,790.41,Euro
18.09.2019,788.68,Euro
17.09.2019,791.37,Euro
16.09.2019,780.23,Euro
13.09.2019,782.84,Euro
12.09.2019,783.64,Euro
11.09.2019,787.87,Euro
10.09.2019,785.85,Euro
09.09.2019,789.16,Euro
06.09.2019,784.02,Euro
05.09.2019,789.43,Euro
04.09.2019,797.21,Euro
03.09.2019,795.35,Euro
02.09.2019,794.6,Euro
30.08.2019,792.09,Euro
29.08.2019,796.24,Euro
28.08.2019,800.92,Euro
27.08.2019,801.31,Euro
26.08.2019,798.42,Euro
23.08.2019,801.45,Euro
22.08.2019,791.79,Euro
21.08.2019,788.33,Euro
20.08.2019,786.81,Euro
19.08.2019,789.91,Euro
16.08.2019,784.84,Euro
15.08.2019,789.07,Euro
14.08.2019,791.13,Euro
13.08.2019,785.47,Euro
12.08.2019,799.86,Euro
09.08.2019,794.67,Euro
08.08.2019,793.16,Euro
07.08.2019,799.47,Euro
06.08.2019,799.76,Euro
05.08.2019,807.12,Euro
02.08.2019,791.26,Euro
01.08.2019,782.76,Euro
31.07.2019,778.95,Euro
30.07.2019,778.42,Euro
29.07.2019,774.98,Euro
26.07.2019,773.11,Euro
25.07.2019,775.75,Euro
24.07.2019,769.03,Euro
23.07.2019,770.62,Euro
22.07.2019,771.96,Euro
19.07.2019,771.88,Euro
18.07.2019,769.06,Euro
17.07.2019,765.4,Euro
16.07.2019,763.75,Euro
15.07.2019,764.09,Euro
12.07.2019,765.57,Euro
11.07.2019,765.2,Euro
10.07.2019,771.01,Euro
09.07.2019,770.91,Euro
08.07.2019,770.84,Euro
05.07.2019,767.15,Euro
04.07.2019,766,Euro
03.07.2019,764.36,Euro
02.07.2019,767.02,Euro
01.07.2019,766.93,Euro
28.06.2019,769.78,Euro
27.06.2019,772.3,Euro
26.06.2019,771.74,Euro
25.06.2019,774.29,Euro
24.06.2019,775.18,Euro
21.06.2019,776.67,Euro
20.06.2019,771.73,Euro
19.06.2019,775.01,Euro
18.06.2019,778.38,Euro
17.06.2019,784.7,Euro
14.06.2019,783.37,Euro
13.06.2019,784.69,Euro
12.06.2019,784.62,Euro
11.06.2019,784.02,Euro
10.06.2019,791.05,Euro
07.06.2019,784.82,Euro
06.06.2019,780.54,Euro
05.06.2019,777.19,Euro
04.06.2019,779.68,Euro
03.06.2019,790.4,Euro
31.05.2019,793.25,Euro
30.05.2019,789.76,Euro
29.05.2019,783.88,Euro
28.05.2019,789.21,Euro
27.05.2019,782.04,Euro
24.05.2019,776.91,Euro
23.05.2019,778.3,Euro
22.05.2019,777.61,Euro
21.05.2019,775.05,Euro
20.05.2019,777.17,Euro
17.05.2019,777.61,Euro
16.05.2019,775.05,Euro
15.05.2019,774.42,Euro
14.05.2019,775.45,Euro
13.05.2019,777.79,Euro
10.05.2019,770.39,Euro
09.05.2019,767.52,Euro
08.05.2019,765.59,Euro
07.05.2019,765.73,Euro
06.05.2019,759.64,Euro
03.05.2019,757.88,Euro
02.05.2019,761.59,Euro
01.05.2019,758.63,Euro
30.04.2019,759.57,Euro
29.04.2019,758.14,Euro
26.04.2019,752.32,Euro
25.04.2019,750.56,Euro
24.04.2019,750.06,Euro
23.04.2019,749.31,Euro
22.04.2019,747.48,Euro
19.04.2019,744.27,Euro
18.04.2019,743.15,Euro
17.04.2019,747.28,Euro
16.04.2019,746.18,Euro
15.04.2019,747.02,Euro
12.04.2019,746.58,Euro
11.04.2019,746.45,Euro
10.04.2019,746.23,Euro
09.04.2019,748.18,Euro
08.04.2019,747.14,Euro
05.04.2019,745.63,Euro
04.04.2019,745.7,Euro
03.04.2019,749.41,Euro
02.04.2019,753.91,Euro
01.04.2019,749.34,Euro
29.03.2019,762.81,Euro
28.03.2019,764.91,Euro
27.03.2019,765.64,Euro
26.03.2019,766.17,Euro
25.03.2019,768.45,Euro
22.03.2019,767.28,Euro
21.03.2019,758.55,Euro
20.03.2019,755.48,Euro
19.03.2019,756.86,Euro
18.03.2019,754.41,Euro
15.03.2019,758.21,Euro
14.03.2019,758.69,Euro
13.03.2019,756.62,Euro
12.03.2019,750.61,Euro
11.03.2019,753.79,Euro
08.03.2019,754.61,Euro
07.03.2019,747.34,Euro
06.03.2019,746.6,Euro
05.03.2019,743.835,Euro
04.03.2019,748.635,Euro
01.03.2019,750.565,Euro
28.02.2019,745.735,Euro
27.02.2019,738.17,Euro
26.02.2019,738.77,Euro
25.02.2019,738.985,Euro
22.02.2019,738.75,Euro
21.02.2019,741.99,Euro
20.02.2019,740.54,Euro
19.02.2019,743.55,Euro
18.02.2019,747.49,Euro
15.02.2019,747.605,Euro
14.02.2019,750.53,Euro
13.02.2019,747.31,Euro
12.02.2019,747.86,Euro
11.02.2019,746.395,Euro
08.02.2019,745.63,Euro
07.02.2019,747.225,Euro
06.02.2019,744.015,Euro
05.02.2019,743.625,Euro
04.02.2019,746.52,Euro
01.02.2019,749.225,Euro
31.01.2019,750.695,Euro
30.01.2019,762.005,Euro
29.01.2019,763.025,Euro
28.01.2019,766.575,Euro
25.01.2019,763.75,Euro
24.01.2019,759.935,Euro
23.01.2019,765.06,Euro
22.01.2019,765.34,Euro
21.01.2019,764.06,Euro
18.01.2019,762.635,Euro
17.01.2019,764.05,Euro
16.01.2019,762.585,Euro
15.01.2019,771,Euro
14.01.2019,773.18,Euro
11.01.2019,773.99,Euro
10.01.2019,777.23,Euro
09.01.2019,780.245,Euro
08.01.2019,778.51,Euro
07.01.2019,781.83,Euro
04.01.2019,776.23,Euro
03.01.2019,790.49,Euro
02.01.2019,790.365,Euro
01.01.2019,795.6,Euro
31.12.2018,796.055,Euro
28.12.2018,794.145,Euro
27.12.2018,796.995,Euro
26.12.2018,787.495,Euro
25.12.2018,784.12,Euro
24.12.2018,786.67,Euro
21.12.2018,788.68,Euro
20.12.2018,791.205,Euro
19.12.2018,785.865,Euro
18.12.2018,783.955,Euro
17.12.2018,780.99,Euro
14.12.2018,773.285,Euro
13.12.2018,775.275,Euro
12.12.2018,770.96,Euro
11.12.2018,773.695,Euro
10.12.2018,770.37,Euro
07.12.2018,767.73,Euro
06.12.2018,768.475,Euro
05.12.2018,763.09,Euro
04.12.2018,760.885,Euro
03.12.2018,759.81,Euro
30.11.2018,760.085,Euro
29.11.2018,763.9,Euro
28.11.2018,767.1,Euro
27.11.2018,762.435,Euro
26.11.2018,766.68,Euro
23.11.2018,765.18,Euro
22.11.2018,762.515,Euro
21.11.2018,758.785,Euro
20.11.2018,763.83,Euro
19.11.2018,766.895,Euro
16.11.2018,764.995,Euro
15.11.2018,763.115,Euro
14.11.2018,771.88,Euro
13.11.2018,780.775,Euro
12.11.2018,771.33,Euro
09.11.2018,775.9,Euro
08.11.2018,770.16,Euro
07.11.2018,771.79,Euro
06.11.2018,777.605,Euro
05.11.2018,774.965,Euro
02.11.2018,780.94,Euro
01.11.2018,785.45,Euro
31.10.2018,787.285,Euro
30.10.2018,786.77,Euro
29.10.2018,788.655,Euro
26.10.2018,784.32,Euro
25.10.2018,781.865,Euro
24.10.2018,786.73,Euro
23.10.2018,782.54,Euro
22.10.2018,782.31,Euro
19.10.2018,782.82,Euro
18.10.2018,774.48,Euro
17.10.2018,774.8,Euro
16.10.2018,774.71,Euro
15.10.2018,783.135,Euro
12.10.2018,785.88,Euro
11.10.2018,792.355,Euro
10.10.2018,792.865,Euro
09.10.2018,782.21,Euro
08.10.2018,780.39,Euro
05.10.2018,779.03,Euro
04.10.2018,777.52,Euro
03.10.2018,761.98,Euro
02.10.2018,763.87,Euro
01.10.2018,762.75,Euro
28.09.2018,763.68,Euro
27.09.2018,768.225,Euro
26.09.2018,778.295,Euro
25.09.2018,784.895,Euro
24.09.2018,790.93,Euro
21.09.2018,783.38,Euro
20.09.2018,785.485,Euro
19.09.2018,793.48,Euro
18.09.2018,797.92,Euro
17.09.2018,801.78,Euro
14.09.2018,799.02,Euro
13.09.2018,797.325,Euro
12.09.2018,801.265,Euro
11.09.2018,808.895,Euro
10.09.2018,807.35,Euro
07.09.2018,798.235,Euro
06.09.2018,798.35,Euro
05.09.2018,797.875,Euro
04.09.2018,801.59,Euro
03.09.2018,794.21,Euro
31.08.2018,790.89,Euro
30.08.2018,792.98,Euro
29.08.2018,781.855,Euro
28.08.2018,775.29,Euro
27.08.2018,769.76,Euro
24.08.2018,767.975,Euro
23.08.2018,772.86,Euro
22.08.2018,767.805,Euro
21.08.2018,768.31,Euro
20.08.2018,767.55,Euro
17.08.2018,763.65,Euro
16.08.2018,761.695,Euro
15.08.2018,757.51,Euro
14.08.2018,753.72,Euro
13.08.2018,753.39,Euro
10.08.2018,746.505,Euro
09.08.2018,745.855,Euro
08.08.2018,749.17,Euro
07.08.2018,745.96,Euro
06.08.2018,747.365,Euro
03.08.2018,744.915,Euro
02.08.2018,747.495,Euro
01.08.2018,749.67,Euro
31.07.2018,745.035,Euro
30.07.2018,747.545,Euro
27.07.2018,749.995,Euro
26.07.2018,753.755,Euro
25.07.2018,757.72,Euro
24.07.2018,765.14,Euro
23.07.2018,774.155,Euro
20.07.2018,774.32,Euro
19.07.2018,772.92,Euro
18.07.2018,759.67,Euro
17.07.2018,762.455,Euro
16.07.2018,761.3,Euro
13.07.2018,760.05,Euro
12.07.2018,757.645,Euro
11.07.2018,762.4,Euro
10.07.2018,761.34,Euro
09.07.2018,764.46,Euro
06.07.2018,771.71,Euro
05.07.2018,767.495,Euro
04.07.2018,759.535,Euro
03.07.2018,757.56,Euro
02.07.2018,765.595,Euro
29.06.2018,764.13,Euro
28.06.2018,751.405,Euro
27.06.2018,746.59,Euro
26.06.2018,746.63,Euro
25.06.2018,747.48,Euro
22.06.2018,744.015,Euro
21.06.2018,742.735,Euro
20.06.2018,741.115,Euro
19.06.2018,741.93,Euro
18.06.2018,740.09,Euro
15.06.2018,734.505,Euro
14.06.2018,738.345,Euro
13.06.2018,748.14,Euro
12.06.2018,748.86,Euro
11.06.2018,746.23,Euro
08.06.2018,741.45,Euro
07.06.2018,744.69,Euro
06.06.2018,739.22,Euro
05.06.2018,742.63,Euro
04.06.2018,738.565,Euro
01.06.2018,736.345,Euro
31.05.2018,737.29,Euro
30.05.2018,732,Euro
29.05.2018,726.385,Euro
28.05.2018,725.855,Euro
25.05.2018,727.97,Euro
24.05.2018,734.645,Euro
23.05.2018,728.66,Euro
22.05.2018,735.245,Euro
21.05.2018,751.18,Euro
18.05.2018,750.815,Euro
17.05.2018,746.215,Euro
16.05.2018,744.805,Euro
15.05.2018,748.72,Euro
14.05.2018,745.935,Euro
11.05.2018,740.085,Euro
10.05.2018,742.545,Euro
09.05.2018,751.775,Euro
08.05.2018,752.685,Euro
07.05.2018,750.415,Euro
04.05.2018,744.21,Euro
03.05.2018,741.55,Euro
02.05.2018,737.885,Euro
01.05.2018,736.205,Euro
30.04.2018,740.85,Euro
27.04.2018,735.285,Euro
26.04.2018,729.55,Euro
25.04.2018,734.45,Euro
24.04.2018,732.27,Euro
23.04.2018,736.21,Euro
20.04.2018,732.445,Euro
19.04.2018,735.09,Euro
18.04.2018,735.075,Euro
17.04.2018,737.93,Euro
16.04.2018,737.975,Euro
13.04.2018,735.005,Euro
12.04.2018,735.65,Euro
11.04.2018,739.155,Euro
10.04.2018,741.795,Euro
09.04.2018,744.465,Euro
06.04.2018,742.815,Euro
05.04.2018,739.145,Euro
04.04.2018,740.13,Euro
03.04.2018,740.29,Euro
02.04.2018,744.62,Euro
30.03.2018,744.155,Euro
29.03.2018,742.855,Euro
28.03.2018,743.565,Euro
27.03.2018,752,Euro
26.03.2018,752.4,Euro
23.03.2018,751.53,Euro
22.03.2018,749.29,Euro
21.03.2018,745.4,Euro
20.03.2018,746.74,Euro
19.03.2018,751.605,Euro
16.03.2018,747.78,Euro
15.03.2018,745.16,Euro
14.03.2018,743.75,Euro
13.03.2018,747.19,Euro
12.03.2018,744.85,Euro
09.03.2018,741.19,Euro
08.03.2018,746.365,Euro
07.03.2018,748.755,Euro
06.03.2018,744.48,Euro
05.03.2018,738.125,Euro
02.03.2018,737.51,Euro
01.03.2018,730.96,Euro
28.02.2018,725.445,Euro
27.02.2018,724.36,Euro
26.02.2018,723.935,Euro
23.02.2018,725.935,Euro
22.02.2018,730.245,Euro
21.02.2018,731.365,Euro
20.02.2018,734.42,Euro
19.02.2018,737.635,Euro
16.02.2018,736.235,Euro
15.02.2018,742.075,Euro
14.02.2018,739.375,Euro
13.02.2018,738.9,Euro
12.02.2018,735.085,Euro
09.02.2018,739.91,Euro
08.02.2018,738.68,Euro
07.02.2018,734.905,Euro
06.02.2018,741.74,Euro
05.02.2018,745.385,Euro
02.02.2018,751.18,Euro
01.02.2018,747.785,Euro
31.01.2018,748.115,Euro
30.01.2018,752.6,Euro
29.01.2018,747.37,Euro
26.01.2018,748.74,Euro
25.01.2018,743.49,Euro
24.01.2018,747.89,Euro
23.01.2018,749.72,Euro
22.01.2018,741.915,Euro
19.01.2018,743.055,Euro
18.01.2018,740.945,Euro
17.01.2018,739.44,Euro
16.01.2018,744.28,Euro
15.01.2018,739.645,Euro
12.01.2018,735.79,Euro
11.01.2018,728.675,Euro
10.01.2018,727.1,Euro
09.01.2018,725.59,Euro
08.01.2018,724.745,Euro
05.01.2018,728.595,Euro
04.01.2018,731.045,Euro
03.01.2018,729.25,Euro
02.01.2018,731.365,Euro
01.01.2018,739.095,Euro
29.12.2017,738.355,Euro
28.12.2017,734.255,Euro
27.12.2017,732.86,Euro
26.12.2017,734.11,Euro
25.12.2017,738.845,Euro
22.12.2017,738.09,Euro
21.12.2017,737.12,Euro
20.12.2017,735.795,Euro
19.12.2017,735.065,Euro
18.12.2017,732.93,Euro
15.12.2017,748.44,Euro
14.12.2017,752.2,Euro
13.12.2017,764.425,Euro
12.12.2017,768.06,Euro
11.12.2017,772.195,Euro
08.12.2017,771.25,Euro
07.12.2017,771.425,Euro
06.12.2017,771.585,Euro
05.12.2017,772.905,Euro
04.12.2017,768.885,Euro
01.12.2017,770.295,Euro
30.11.2017,770.605,Euro
29.11.2017,763.11,Euro
28.11.2017,759.4,Euro
27.11.2017,759.01,Euro
24.11.2017,756.485,Euro
23.11.2017,752.69,Euro
22.11.2017,748.895,Euro
21.11.2017,744.775,Euro
20.11.2017,746.89,Euro
17.11.2017,739.07,Euro
16.11.2017,741.85,Euro
15.11.2017,746.465,Euro
14.11.2017,745.355,Euro
13.11.2017,734.115,Euro
10.11.2017,736.875,Euro
09.11.2017,734.025,Euro
08.11.2017,732.48,Euro
07.11.2017,735.1,Euro
06.11.2017,734.96,Euro
03.11.2017,736.59,Euro
02.11.2017,733.29,Euro
01.11.2017,738.155,Euro
31.10.2017,741.21,Euro
30.10.2017,744.85,Euro
27.10.2017,737.725,Euro
26.10.2017,739.64,Euro
25.10.2017,743.71,Euro
24.10.2017,743.94,Euro
23.10.2017,744.36,Euro
20.10.2017,740.78,Euro
19.10.2017,741.33,Euro
18.10.2017,736.925,Euro
17.10.2017,731.48,Euro
16.10.2017,730.44,Euro
13.10.2017,736.95,Euro
12.10.2017,738.78,Euro
11.10.2017,743.255,Euro
10.10.2017,743.275,Euro
09.10.2017,743.65,Euro
06.10.2017,743.015,Euro
05.10.2017,736.14,Euro
04.10.2017,742.865,Euro
03.10.2017,743.51,Euro
02.10.2017,749.42,Euro
29.09.2017,756.155,Euro
28.09.2017,749.45,Euro
27.09.2017,749.625,Euro
26.09.2017,748.99,Euro
25.09.2017,745.67,Euro
22.09.2017,747.35,Euro
21.09.2017,745.96,Euro
20.09.2017,739.825,Euro
19.09.2017,750.165,Euro
18.09.2017,747.335,Euro
15.09.2017,746.14,Euro
14.09.2017,743.955,Euro
13.09.2017,744.62,Euro
12.09.2017,744.865,Euro
11.09.2017,744.525,Euro
08.09.2017,746.33,Euro
07.09.2017,738.315,Euro
06.09.2017,736.825,Euro
05.09.2017,742.755,Euro
04.09.2017,743.045,Euro
01.09.2017,741.8,Euro
31.08.2017,744.61,Euro
30.08.2017,750.555,Euro
29.08.2017,749.18,Euro
28.08.2017,752.655,Euro
25.08.2017,756.71,Euro
24.08.2017,753,Euro
23.08.2017,756.465,Euro
22.08.2017,753.62,Euro
21.08.2017,759.535,Euro
18.08.2017,760.33,Euro
17.08.2017,758.215,Euro
16.08.2017,759.1,Euro
15.08.2017,761.305,Euro
14.08.2017,764.23,Euro
11.08.2017,763.92,Euro
10.08.2017,763.545,Euro
09.08.2017,762.27,Euro
08.08.2017,762.57,Euro
07.08.2017,768.7,Euro
04.08.2017,766.06,Euro
03.08.2017,770.155,Euro
02.08.2017,772.195,Euro
01.08.2017,771.55,Euro
31.07.2017,769.19,Euro
28.07.2017,768.19,Euro
27.07.2017,758.365,Euro
26.07.2017,755.845,Euro
25.07.2017,757.17,Euro
24.07.2017,758.865,Euro
21.07.2017,759.575,Euro
20.07.2017,758.86,Euro
19.07.2017,752.65,Euro
18.07.2017,757.22,Euro
17.07.2017,757.94,Euro
14.07.2017,754.225,Euro
13.07.2017,753.525,Euro
12.07.2017,756.76,Euro
11.07.2017,764.4,Euro
10.07.2017,759.78,Euro
07.07.2017,760.59,Euro
06.07.2017,760.145,Euro
05.07.2017,756.18,Euro
04.07.2017,752.945,Euro
03.07.2017,752.86,Euro
30.06.2017,759.71,Euro
29.06.2017,760.965,Euro
28.06.2017,754.98,Euro
27.06.2017,752.255,Euro
26.06.2017,739.28,Euro
23.06.2017,740.11,Euro
22.06.2017,740.33,Euro
21.06.2017,743.12,Euro
20.06.2017,739.105,Euro
19.06.2017,737.735,Euro
16.06.2017,745.195,Euro
15.06.2017,742.285,Euro
14.06.2017,741.85,Euro
13.06.2017,741.47,Euro
12.06.2017,741.26,Euro
09.06.2017,742.82,Euro
08.06.2017,745.985,Euro
07.06.2017,753.715,Euro
06.06.2017,754.52,Euro
05.06.2017,753.12,Euro
02.06.2017,756.18,Euro
01.06.2017,754.07,Euro
31.05.2017,756.88,Euro
30.05.2017,755,Euro
29.05.2017,753.18,Euro
26.05.2017,751.945,Euro
25.05.2017,749.975,Euro
24.05.2017,754.05,Euro
23.05.2017,754.855,Euro
22.05.2017,753.7,Euro
19.05.2017,749.75,Euro
18.05.2017,746.605,Euro
17.05.2017,748.75,Euro
16.05.2017,738.73,Euro
15.05.2017,733.585,Euro
12.05.2017,734.62,Euro
11.05.2017,730.085,Euro
10.05.2017,731.58,Euro
09.05.2017,737.825,Euro
08.05.2017,741.51,Euro
05.05.2017,738.315,Euro
04.05.2017,741.595,Euro
03.05.2017,728.285,Euro
02.05.2017,729.96,Euro
01.05.2017,725.465,Euro
28.04.2017,726.885,Euro
27.04.2017,720.88,Euro
26.04.2017,724.875,Euro
25.04.2017,723.275,Euro
24.04.2017,712.045,Euro
21.04.2017,700.89,Euro
20.04.2017,696.64,Euro
19.04.2017,694.67,Euro
18.04.2017,695.97,Euro
17.04.2017,687.04,Euro
14.04.2017,688.95,Euro
13.04.2017,690.57,Euro
12.04.2017,696.33,Euro
11.04.2017,694.12,Euro
10.04.2017,691.66,Euro
07.04.2017,695.145,Euro
06.04.2017,698.72,Euro
05.04.2017,701.675,Euro
04.04.2017,704.71,Euro
03.04.2017,702.335,Euro
31.03.2017,702.965,Euro
30.03.2017,707.9,Euro
29.03.2017,713.965,Euro
28.03.2017,719.89,Euro
27.03.2017,722.3,Euro
24.03.2017,712.695,Euro
23.03.2017,714.875,Euro
22.03.2017,714.3,Euro
21.03.2017,712.715,Euro
20.03.2017,708.915,Euro
17.03.2017,710.925,Euro
16.03.2017,712.75,Euro
15.03.2017,715.505,Euro
14.03.2017,709.855,Euro
13.03.2017,710.105,Euro
10.03.2017,708.515,Euro
09.03.2017,703.9,Euro
08.03.2017,699.53,Euro
07.03.2017,696.235,Euro
06.03.2017,700.195,Euro
03.03.2017,698.115,Euro
02.03.2017,688.94,Euro
01.03.2017,685.135,Euro
28.02.2017,687.775,Euro
27.02.2017,684.45,Euro
24.02.2017,683.165,Euro
23.02.2017,678.86,Euro
22.02.2017,678.935,Euro
21.02.2017,676.05,Euro
20.02.2017,680.48,Euro
17.02.2017,683.65,Euro
16.02.2017,682.09,Euro
15.02.2017,677.405,Euro
14.02.2017,678.465,Euro
13.02.2017,681.05,Euro
10.02.2017,680.625,Euro
09.02.2017,688.11,Euro
08.02.2017,693.04,Euro
07.02.2017,691.265,Euro
06.02.2017,688.965,Euro
03.02.2017,690.85,Euro
02.02.2017,691.155,Euro
01.02.2017,695.89,Euro
31.01.2017,700.015,Euro
30.01.2017,692.465,Euro
27.01.2017,695.38,Euro
26.01.2017,695.435,Euro
25.01.2017,697.355,Euro
24.01.2017,700.26,Euro
23.01.2017,703.195,Euro
20.01.2017,702.38,Euro
19.01.2017,704.625,Euro
18.01.2017,702.305,Euro
17.01.2017,702.82,Euro
16.01.2017,702.32,Euro
13.01.2017,701.755,Euro
12.01.2017,702.2,Euro
11.01.2017,710.17,Euro
10.01.2017,707.055,Euro
09.01.2017,709.56,Euro
06.01.2017,702.815,Euro
05.01.2017,701.52,Euro
04.01.2017,704.165,Euro
03.01.2017,702.545,Euro
